Date;Healthcare Global ETF(IXJ);MSCI World ETF (URTH);Tbill 1y (IB01.SW);Tbill 7-10y (IGTM.L);Gold ETF (SGOL);Real Estate ETF (VNQ);BTC-USD;Energy ETF (VDE);Oil ETF (HUC.TO);NYSE Composite (^NYA)
13/07/2020;68.12979125976562;91.95838928222656;5.144999980926514;5.738999843597412;17.329999923706055;72.87007141113281;9243.6142578125;43.7354850769043;9.300000190734863;12014.669921875
14/07/2020;69.22010803222656;93.22907257080078;5.144999980926514;5.757500171661377;17.43000030517578;73.48368072509766;9243.2138671875;45.312713623046875;9.399999618530273;12014.669921875
15/07/2020;70.17290496826172;94.2065200805664;5.144999980926514;5.75;17.43000030517578;74.20115661621094;9192.8369140625;46.35182189941406;9.4399995803833;12391.3203125
16/07/2020;69.96662902832031;93.77645111083984;5.144999980926514;5.760499954223633;17.280000686645508;73.31375885009766;9132.2275390625;46.12915802001953;9.430000305175781;12350.1103515625
17/07/2020;70.93907928466797;94.07945251464844;5.144999980926514;5.755499839782715;17.43000030517578;74.26722717285156;9151.392578125;45.37765884399414;9.449999809265137;12402.740234375
18/07/2020;;;;;;;9159.0400390625;;;
19/07/2020;;;;;;;9185.8173828125;;;
20/07/2020;71.05693817138672;94.81255340576172;5.144999980926514;5.755499839782715;17.510000228881836;73.37984466552734;9164.2314453125;44.626155853271484;9.470000267028809;12392.98046875
21/07/2020;70.8997802734375;94.9982681274414;5.144999980926514;5.761000156402588;17.709999084472656;73.55921173095703;9374.8876953125;47.42804718017578;9.59000015258789;12508.6796875
22/07/2020;71.31233215332031;95.4576644897461;5.144999980926514;5.767000198364258;17.989999771118164;74.68260955810547;9525.36328125;46.81571960449219;9.59000015258789;12569.0703125
23/07/2020;70.81137084960938;94.38247680664062;5.144999980926514;5.767499923706055;18.139999389648438;74.37107849121094;9581.072265625;46.778602600097656;9.510000228881836;12510.8701171875
24/07/2020;69.94697570800781;93.7959976196289;5.144999980926514;5.769000053405762;18.299999237060547;73.82353973388672;9536.892578125;46.481712341308594;9.579999923706055;12461.7802734375
25/07/2020;;;;;;;9677.11328125;;;
26/07/2020;;;;;;;9905.1669921875;;;
27/07/2020;70.64439392089844;94.69525146484375;5.144999980926514;5.769999980926514;18.65999984741211;74.52213287353516;10990.873046875;46.500274658203125;9.6899995803833;12553.1298828125
28/07/2020;70.59528350830078;94.07945251464844;5.144999980926514;5.763999938964844;18.81999969482422;76.00426483154297;10912.8232421875;45.70237731933594;9.609999656677246;12491.2197265625
29/07/2020;71.3614501953125;95.17420959472656;5.144999980926514;5.768499851226807;18.950000762939453;77.47695922851562;11100.4677734375;46.71365737915039;9.680000305175781;12669.6201171875
30/07/2020;70.90959930419922;94.60728454589844;5.145999908447266;5.7835001945495605;18.81999969482422;76.97660827636719;11111.2138671875;45.02509689331055;9.539999961853027;12533.2802734375
31/07/2020;70.03539276123047;94.4704360961914;5.145999908447266;5.788000106811523;18.989999771118164;76.83501434326172;11323.466796875;44.709659576416016;9.579999923706055;12465.0498046875
01/08/2020;;;;;;;11759.5927734375;;;
02/08/2020;;;;;;;11053.6142578125;;;
03/08/2020;71.0274658203125;95.48699188232422;5.145999908447266;5.7795000076293945;19.0;75.81543731689453;11246.3486328125;44.96015930175781;;12536.8095703125
04/08/2020;70.61492156982422;95.93661499023438;5.145999908447266;5.794000148773193;19.420000076293945;76.94830322265625;11205.892578125;46.11988067626953;9.760000228881836;12612.1103515625
05/08/2020;70.90959930419922;96.52307891845703;5.145999908447266;5.784999847412109;19.600000381469727;76.56123352050781;11747.0224609375;46.74149703979492;9.899999618530273;12731.5498046875
06/08/2020;70.52651977539062;96.92384338378906;5.145999908447266;5.796999931335449;19.850000381469727;76.68396759033203;11779.7734375;46.30543518066406;9.949999809265137;12729.169921875
07/08/2020;70.64439392089844;96.6208267211914;5.145999908447266;5.781000137329102;19.530000686645508;77.77904510498047;11601.47265625;46.453880310058594;9.8100004196167;12765.83984375
08/08/2020;;;;;;;11754.0458984375;;;
09/08/2020;;;;;;;11675.7392578125;;;
10/08/2020;70.47740936279297;96.90428924560547;5.145999908447266;5.7769999504089355;19.479999542236328;77.90176391601562;11878.111328125;47.92905044555664;9.869999885559082;12844.01953125
11/08/2020;70.14344787597656;96.5035400390625;5.145999908447266;5.741000175476074;18.440000534057617;76.77837371826172;11410.525390625;47.734222412109375;9.779999732971191;12849.4296875
12/08/2020;71.4007339477539;98.07722473144531;5.145999908447266;5.728000164031982;18.360000610351562;77.55247497558594;11584.9345703125;48.2723274230957;9.960000038146973;12974.830078125
13/08/2020;71.31233215332031;97.97947692871094;5.145999908447266;5.732999801635742;18.770000457763672;76.59900665283203;11784.1376953125;47.288883209228516;9.930000305175781;12919.150390625
14/08/2020;71.05693817138672;97.71556091308594;5.145999908447266;5.730999946594238;18.700000762939453;76.60844421386719;11768.87109375;47.82699203491211;9.90999984741211;12902.5
15/08/2020;;;;;;;11865.6982421875;;;
16/08/2020;;;;;;;11892.8037109375;;;
17/08/2020;71.67576599121094;98.3704605102539;5.145999908447266;5.743000030517578;19.09000015258789;77.23150634765625;12254.40234375;47.53938293457031;10.029999732971191;12936.1103515625
18/08/2020;71.67576599121094;98.49752807617188;5.145999908447266;5.742000102996826;19.270000457763672;76.86334228515625;11991.2333984375;46.862098693847656;10.020000457763672;12910.330078125
19/08/2020;71.43020629882812;98.04789733886719;5.145999908447266;5.748000144958496;18.670000076293945;75.51335906982422;11758.283203125;46.34254837036133;10.020000457763672;12859.8798828125
20/08/2020;71.37126922607422;98.25316619873047;5.145999908447266;5.752999782562256;18.770000457763672;76.23081970214844;11878.3720703125;45.321990966796875;9.989999771118164;12812.8603515625
21/08/2020;71.2533950805664;98.32157897949219;5.145999908447266;5.758999824523926;18.639999389648438;76.35354614257812;11592.4892578125;44.90449142456055;9.899999618530273;12809.0703125
22/08/2020;;;;;;;11681.8251953125;;;
23/08/2020;;;;;;;11664.84765625;;;
24/08/2020;71.1060562133789;99.29903411865234;5.145999908447266;5.752999782562256;18.530000686645508;76.8444595336914;11774.595703125;46.19411087036133;10.010000228881836;12972.8798828125
25/08/2020;71.39090728759766;99.61181640625;5.145999908447266;5.72599983215332;18.549999237060547;77.04269409179688;11366.134765625;45.61888122558594;10.119999885559082;13001.990234375
26/08/2020;71.41055297851562;100.52083587646484;5.145999908447266;5.724999904632568;18.780000686645508;76.33467102050781;11488.36328125;44.570491790771484;10.069999694824219;13042.5400390625
27/08/2020;71.636474609375;100.3937759399414;5.145999908447266;5.715000152587891;18.559999465942383;77.45806884765625;11323.3974609375;44.737491607666016;10.0;13068.8095703125
28/08/2020;71.5971908569336;100.99002838134766;5.145999908447266;5.728499889373779;18.889999389648438;77.96784973144531;11542.5;45.48899459838867;10.069999694824219;13170.9599609375
29/08/2020;;;;;;;11506.865234375;;;
30/08/2020;;;;;;;11711.505859375;;;
31/08/2020;71.7150650024414;100.63813781738281;5.145999908447266;;18.940000534057617;77.17486572265625;11680.8203125;44.43132400512695;9.989999771118164;13045.599609375
01/09/2020;71.2533950805664;101.498291015625;5.145999908447266;5.736999988555908;18.950000762939453;77.23150634765625;11970.478515625;44.13443374633789;10.0600004196167;13113.740234375
02/09/2020;72.67767333984375;102.67123413085938;5.145999908447266;5.756999969482422;18.690000534057617;78.66643524169922;11414.0341796875;43.883934020996094;9.899999618530273;13276.740234375
03/09/2020;70.70333862304688;99.54339599609375;5.145999908447266;5.76800012588501;18.540000915527344;77.72239685058594;10245.296875;43.55921173095703;9.850000381469727;12966.1396484375
04/09/2020;70.13361358642578;98.86896514892578;5.145999908447266;5.747000217437744;18.6200008392334;77.31646728515625;10511.8134765625;43.429325103759766;9.649999618530273;12966.1396484375
05/09/2020;;;;;;;10169.5673828125;;;
06/09/2020;;;;;;;10280.3515625;;;
07/09/2020;;;5.145999908447266;5.7270002365112305;;;10369.5634765625;;;
08/09/2020;69.45584869384766;96.57195281982422;5.145999908447266;5.75;18.559999465942383;76.3724365234375;10131.5166015625;41.69437789916992;9.199999809265137;12688.0703125
09/09/2020;70.58545684814453;98.34113311767578;5.145999908447266;5.741000175476074;18.75;77.12765502929688;10242.34765625;42.000545501708984;9.279999732971191;12885.7998046875
10/09/2020;69.64248657226562;96.8945083618164;5.145999908447266;5.730999946594238;18.68000030517578;76.18362426757812;10363.138671875;40.386199951171875;9.210000038146973;12706.6904296875
11/09/2020;70.15325927734375;97.14865112304688;5.145999908447266;5.754000186920166;18.690000534057617;75.75879669189453;10400.9150390625;40.491455078125;9.260000228881836;12773.0400390625
12/09/2020;;;;;;;10442.1708984375;;;
13/09/2020;;;;;;;10323.755859375;;;
14/09/2020;70.82120513916016;98.43888092041016;5.145999908447266;5.755000114440918;18.829999923706055;77.60911560058594;10680.837890625;40.801551818847656;9.220000267028809;12932.6904296875
15/09/2020;71.26322174072266;99.02534484863281;5.145999908447266;5.747499942779541;18.790000915527344;78.54371643066406;10796.951171875;40.5290412902832;9.390000343322754;12967.1796875
16/09/2020;71.22393035888672;98.70278930664062;5.145999908447266;5.751500129699707;18.84000015258789;78.9590835571289;10974.9052734375;42.17350769042969;9.600000381469727;12997.8603515625
17/09/2020;71.18463897705078;98.10655212402344;5.145999908447266;5.752999782562256;18.729999542236328;77.4203109741211;10948.990234375;42.21109390258789;9.710000038146973;12948.4501953125
18/09/2020;71.1355209350586;97.26594543457031;5.145999908447266;5.747000217437744;18.75;75.6738510131836;10944.5859375;41.81642150878906;9.65999984741211;12833.5703125
19/09/2020;;;;;;;11094.3466796875;;;
20/09/2020;;;;;;;10938.271484375;;;
21/09/2020;69.8487548828125;95.64337921142578;5.145999908447266;5.761000156402588;18.3700008392334;73.39873504638672;10462.259765625;40.42567825317383;9.420000076293945;12833.5703125
22/09/2020;69.64248657226562;96.28849792480469;5.145999908447266;5.752500057220459;18.299999237060547;74.27666473388672;10538.4599609375;40.021602630615234;9.40999984741211;12602.5400390625
23/09/2020;69.0531234741211;94.37269592285156;5.145999908447266;5.749000072479248;17.90999984741211;72.039306640625;10246.1865234375;38.179805755615234;9.460000038146973;12359.16015625
24/09/2020;68.56199645996094;94.58772277832031;5.145999908447266;5.757999897003174;17.969999313354492;72.4263687133789;10760.06640625;38.19860076904297;9.479999542236328;12365.5400390625
25/09/2020;69.46568298339844;95.75090026855469;5.145999908447266;5.76200008392334;17.90999984741211;73.91997528076172;10692.716796875;38.12342071533203;9.460000038146973;12485.3798828125
26/09/2020;;;;;;;10750.7236328125;;;
27/09/2020;;;;;;;10775.26953125;;;
28/09/2020;69.96662902832031;97.2952651977539;5.14900016784668;5.760000228881836;18.100000381469727;75.43263244628906;10709.65234375;39.06311798095703;9.520000457763672;12677.5400390625
29/09/2020;69.9076919555664;96.97270202636719;5.14900016784668;5.766499996185303;18.25;74.89037322998047;10844.640625;38.08583450317383;9.289999961853027;12602.6396484375
30/09/2020;70.5461654663086;97.27571105957031;5.14900016784668;5.747499942779541;18.149999618530273;75.11868286132812;10784.4912109375;37.87910461425781;9.430000305175781;12701.8896484375
01/10/2020;70.33988952636719;97.87196350097656;5.14900016784668;5.747000217437744;18.309999465942383;76.621826171875;10619.4521484375;36.779659271240234;9.270000457763672;12726.83984375
02/10/2020;69.81929779052734;97.1584243774414;5.14900016784668;5.745500087738037;18.290000915527344;77.9442138671875;10575.974609375;37.211917877197266;8.960000038146973;12749.7900390625
03/10/2020;;;;;;;10549.3291015625;;;
04/10/2020;;;;;;;10669.5830078125;;;
05/10/2020;70.96853637695312;98.89828491210938;5.1479997634887695;5.7220001220703125;18.3799991607666;78.39134216308594;10793.33984375;38.32075119018555;9.329999923706055;12949.650390625
06/10/2020;70.04521179199219;97.71556091308594;5.1479997634887695;5.712500095367432;18.15999984741211;77.87760925292969;10604.40625;37.681766510009766;9.460000038146973;12837.8798828125
07/10/2020;70.83101654052734;99.07422637939453;5.1479997634887695;5.712500095367432;18.139999389648438;77.99177551269531;10668.96875;38.283172607421875;9.430000305175781;13042.330078125
08/10/2020;71.37126922607422;99.80731201171875;5.1479997634887695;5.7154998779296875;18.209999084472656;79.29512786865234;10915.685546875;39.80547332763672;9.550000190734863;13190.580078125
09/10/2020;72.06867218017578;100.5794906616211;5.1479997634887695;5.716000080108643;18.540000915527344;78.9811782836914;11064.4580078125;39.166481018066406;9.460000038146973;13252.6201171875
10/10/2020;;;;;;;11296.361328125;;;
11/10/2020;;;;;;;11384.181640625;;;
12/10/2020;72.56961822509766;101.85017395019531;5.1479997634887695;5.714000225067139;18.5;79.35220336914062;11555.36328125;39.32623291015625;;13324.8701171875
13/10/2020;71.93115997314453;101.23438262939453;5.1479997634887695;5.728499889373779;18.209999084472656;77.99177551269531;11425.8994140625;38.69663619995117;9.40999984741211;13211.9501953125
14/10/2020;71.47931671142578;100.60881805419922;5.1479997634887695;5.735499858856201;18.25;77.04042053222656;11429.5068359375;38.82819366455078;9.5;13143.16015625
15/10/2020;70.61492156982422;100.18852233886719;5.1479997634887695;5.737500190734863;18.329999923706055;77.43999481201172;11495.349609375;39.34502410888672;9.470000267028809;13137.25
16/10/2020;71.2828598022461;100.30581665039062;5.1479997634887695;5.7245001792907715;18.25;76.8882064819336;11322.123046875;38.433528900146484;9.460000038146973;13169.3203125
17/10/2020;;;;;;;11358.1015625;;;
18/10/2020;;;;;;;11483.359375;;;
19/10/2020;70.35953521728516;99.10354614257812;5.1479997634887695;5.7144999504089355;18.270000457763672;75.68949890136719;11742.037109375;37.6629753112793;9.449999809265137;13018.509765625
20/10/2020;70.4381103515625;99.55316925048828;5.1479997634887695;5.710000038146973;18.360000610351562;76.23176574707031;11916.3349609375;38.170406341552734;9.520000457763672;13092.16015625
21/10/2020;69.98628234863281;99.15241241455078;5.146999835968018;5.699999809265137;18.510000228881836;76.0034408569336;12823.689453125;37.40925216674805;9.25;13040.1298828125
22/10/2020;70.68368530273438;99.55316925048828;5.146999835968018;5.684500217437744;18.31999969482422;75.99394226074219;12965.8916015625;38.969146728515625;9.369999885559082;13145.919921875
23/10/2020;70.90959930419922;100.03211212158203;5.146999835968018;5.682499885559082;18.309999465942383;76.4505844116211;12931.5390625;38.80940246582031;9.1899995803833;13199.8603515625
24/10/2020;;;;;;;13108.0625;;;
25/10/2020;;;;;;;13031.173828125;;;
26/10/2020;70.24166870117188;98.19451904296875;5.146999835968018;5.703000068664551;18.299999237060547;75.35652160644531;13075.248046875;37.41864776611328;9.0;12936.3896484375
27/10/2020;69.77017211914062;97.7057876586914;5.14900016784668;5.71150016784668;18.350000381469727;74.14830780029297;13654.21875;36.89242172241211;9.180000305175781;12817.8701171875
28/10/2020;67.73689270019531;94.50953674316406;5.14900016784668;5.714000225067139;18.040000915527344;72.3788070678711;13271.28515625;35.31373977661133;8.819999694824219;12415.419921875
29/10/2020;67.37344360351562;95.32081604003906;5.14900016784668;5.696000099182129;17.979999542236328;73.34917449951172;13437.8828125;36.38499069213867;8.630000114440918;12502.2900390625
30/10/2020;67.03948211669922;94.3531494140625;5.14900016784668;5.676000118255615;18.049999237060547;72.86398315429688;13546.5224609375;36.56352615356445;8.59000015258789;12429.330078125
31/10/2020;;;;;;;13780.9951171875;;;
01/11/2020;;;;;;;13737.109375;;;
02/11/2020;68.14942932128906;95.4576644897461;5.14900016784668;5.684999942779541;18.219999313354492;74.60496520996094;13550.4892578125;37.7287483215332;8.930000305175781;12662.169921875
03/11/2020;69.36744689941406;97.50053405761719;5.14900016784668;5.66349983215332;18.329999923706055;76.04150390625;13950.30078125;37.550209045410156;8.989999771118164;12877.4501953125
04/11/2020;72.4321060180664;99.33812713623047;5.14900016784668;5.713500022888184;18.309999465942383;76.17469024658203;14133.70703125;37.493831634521484;9.199999809265137;12978.9501953125
05/11/2020;73.01164245605469;101.43965148925781;5.146999835968018;5.707499980926514;18.739999771118164;76.53620147705078;15579.8486328125;37.58779525756836;9.119999885559082;13199.1201171875
06/11/2020;72.84465789794922;101.57649230957031;5.184000015258789;5.690999984741211;18.760000228881836;76.0129623413086;15565.880859375;36.7890625;8.890000343322754;13218.669921875
07/11/2020;;;;;;;14833.75390625;;;
08/11/2020;;;;;;;15479.5673828125;;;
09/11/2020;73.39473724365234;103.11109161376953;5.146999835968018;5.639999866485596;17.950000762939453;78.70529174804688;15332.3154296875;41.985572814941406;9.319999694824219;13611.650390625
10/11/2020;73.4241943359375;103.3456802368164;5.146999835968018;5.64300012588501;18.0;79.85641479492188;15290.90234375;43.197776794433594;9.489999771118164;13707.990234375
11/11/2020;73.6501235961914;104.06898498535156;5.150000095367432;5.635499954223633;17.93000030517578;80.16085815429688;15701.33984375;42.94405746459961;9.569999694824219;13724.7802734375
12/11/2020;73.28667449951172;102.99378967285156;5.14900016784668;5.629499912261963;18.020000457763672;79.11436462402344;16276.34375;41.46874237060547;9.430000305175781;13551.4697265625
13/11/2020;74.2689437866211;104.27424621582031;5.146999835968018;5.635000228881836;18.15999984741211;81.22635650634766;16317.80859375;43.01923370361328;9.289999961853027;13761.3203125
14/11/2020;;;;;;;16068.138671875;;;
15/11/2020;;;;;;;15955.587890625;;;
16/11/2020;74.07249450683594;105.49606323242188;5.146999835968018;5.629499912261963;18.139999389648438;82.13966369628906;16716.111328125;45.763145446777344;9.449999809265137;13982.1904296875
17/11/2020;73.5125961303711;105.21259307861328;5.146999835968018;5.641499996185303;18.079999923706055;82.21576690673828;17645.40625;46.28936767578125;9.470000267028809;13949.099609375
18/11/2020;72.44194030761719;104.3133544921875;5.146999835968018;5.640999794006348;17.989999771118164;80.61750030517578;17804.005859375;45.020782470703125;9.579999923706055;13808.650390625
19/11/2020;72.44194030761719;104.94869995117188;5.146999835968018;5.647500038146973;17.940000534057617;80.93144226074219;17817.08984375;45.79133224487305;9.5;13863.23046875
20/11/2020;72.48123168945312;104.64567565917969;5.146999835968018;5.651500225067139;18.010000228881836;80.49382781982422;18621.314453125;45.509422302246094;9.520000457763672;13827.0
21/11/2020;;;;;;;18642.232421875;;;
22/11/2020;;;;;;;18370.001953125;;;
23/11/2020;72.19636535644531;105.03665924072266;5.146999835968018;5.644000053405762;17.65999984741211;80.64604187011719;18364.12109375;48.77016830444336;9.5600004196167;13998.240234375
24/11/2020;72.42229461669922;106.69833374023438;5.146999835968018;5.637499809265137;17.3700008392334;81.07414245605469;19107.46484375;51.24156188964844;9.850000381469727;14249.5
25/11/2020;72.225830078125;106.61035919189453;5.146999835968018;5.644999980926514;17.360000610351562;81.12171936035156;18732.12109375;50.132720947265625;10.020000457763672;14191.580078125
26/11/2020;;;5.146999835968018;5.648499965667725;;;17150.623046875;;9.890000343322754;
27/11/2020;73.06076049804688;107.08929443359375;5.146999835968018;5.6504998207092285;17.18000030517578;80.76020050048828;17108.40234375;49.559513092041016;9.890000343322754;14198.5
28/11/2020;;;;;;;17717.4140625;;;
29/11/2020;;;;;;;18177.484375;;;
30/11/2020;72.99199676513672;106.48328399658203;5.146999835968018;5.6519999504089355;17.079999923706055;79.91350555419922;19625.8359375;46.81559753417969;9.880000114440918;14006.4599609375
01/12/2020;73.6304702758789;107.63668060302734;5.146999835968018;5.620999813079834;17.450000762939453;80.94097137451172;18802.998046875;47.088111877441406;9.789999961853027;14146.6396484375
02/12/2020;73.99391174316406;107.74420166015625;5.146999835968018;5.609499931335449;17.579999923706055;80.3035659790039;19201.091796875;48.54463577270508;9.949999809265137;14188.240234375
03/12/2020;73.72869873046875;107.83216094970703;5.146999835968018;5.61899995803833;17.700000762939453;80.97901916503906;19445.3984375;49.089664459228516;9.800000190734863;14217.1796875
04/12/2020;74.53414916992188;108.9073486328125;5.146999835968018;5.60099983215332;17.65999984741211;82.21576690673828;18699.765625;51.76779556274414;9.979999542236328;14417.330078125
05/12/2020;;;;;;;19154.23046875;;;
06/12/2020;;;;;;;19345.12109375;;;
07/12/2020;74.18053436279297;108.50660705566406;5.146999835968018;5.621500015258789;17.90999984741211;81.50225067138672;19191.630859375;50.527400970458984;9.979999542236328;14354.9697265625
08/12/2020;74.53414916992188;108.85848999023438;5.146999835968018;5.63100004196167;17.979999542236328;81.21685791015625;18321.14453125;51.39191436767578;10.010000228881836;14402.169921875
09/12/2020;74.3868179321289;108.18405151367188;5.146999835968018;5.618500232696533;17.68000030517578;80.71263885498047;18553.916015625;51.504676818847656;10.0;14374.080078125
10/12/2020;74.37699890136719;108.28178405761719;5.1479997634887695;5.623000144958496;17.639999389648438;80.36064147949219;18264.9921875;53.20552444458008;10.180000305175781;14394.33984375
11/12/2020;74.08230590820312;107.9787826538086;5.151000022888184;5.644999980926514;17.68000030517578;80.28453063964844;18058.904296875;52.575931549072266;10.140000343322754;14355.2900390625
12/12/2020;;;;;;;18803.65625;;;
13/12/2020;;;;;;;19142.3828125;;;
14/12/2020;73.42923736572266;107.9728775024414;5.150000095367432;5.638000011444092;17.56999969482422;79.93252563476562;19246.64453125;50.74352264404297;10.1899995803833;14214.9296875
15/12/2020;74.13072967529297;109.14446258544922;5.150000095367432;5.632500171661377;17.829999923706055;81.56884765625;19417.076171875;51.76779556274414;10.289999961853027;14402.3203125
16/12/2020;74.13072967529297;109.40043640136719;5.1479997634887695;5.629499912261963;17.920000076293945;81.66397857666016;21310.59765625;51.542259216308594;10.359999656677246;14408.9404296875
17/12/2020;74.75318145751953;110.24713134765625;5.1479997634887695;5.630499839782715;18.1200008392334;82.45360565185547;22805.162109375;51.29808044433594;10.489999771118164;14516.73046875
18/12/2020;74.84209442138672;109.91239166259766;5.1479997634887695;5.624000072479248;18.09000015258789;80.79827117919922;23137.9609375;50.41444396972656;10.59000015258789;14467.8203125
19/12/2020;;;;;;;23869.83203125;;;
20/12/2020;;;;;;;23477.294921875;;;
21/12/2020;74.05168914794922;109.16414642333984;5.1479997634887695;5.625500202178955;18.030000686645508;80.34159851074219;22803.08203125;49.52131652832031;10.34000015258789;14378.849609375
22/12/2020;73.88372039794922;109.08539581298828;5.1479997634887695;5.627999782562256;17.889999389648438;80.90290832519531;23783.029296875;48.74220275878906;10.210000038146973;14321.33984375
23/12/2020;73.952880859375;109.4102783203125;5.1479997634887695;5.61299991607666;18.010000228881836;80.3796615600586;23241.345703125;49.97738265991211;10.390000343322754;14398.6201171875
24/12/2020;74.07144927978516;109.71548461914062;;5.625999927520752;18.06999969482422;81.08338928222656;23735.94921875;49.55931854248047;10.369999885559082;14382.5
25/12/2020;;;;;;;24664.791015625;;;
26/12/2020;;;;;;;26437.037109375;;;
27/12/2020;;;;;;;26272.294921875;;;
28/12/2020;74.32833099365234;110.36527252197266;5.150000095367432;;18.010000228881836;81.56671905517578;27084.80859375;49.19826889038086;;14405.76953125
29/12/2020;74.87174224853516;110.40465545654297;5.14900016784668;5.627999782562256;18.059999465942383;80.8707275390625;27362.4375;48.91322708129883;10.430000305175781;14397.919921875
30/12/2020;74.9507827758789;110.55233001708984;5.14900016784668;5.625999927520752;18.200000762939453;81.31539154052734;28840.953125;49.720848083496094;10.399999618530273;14477.48046875
31/12/2020;75.53370666503906;110.67048645019531;;5.630000114440918;18.280000686645508;82.098388671875;29001.720703125;49.2742805480957;10.430000305175781;14524.7998046875
01/01/2021;;;;;;;29374.15234375;;;
02/01/2021;;;;;;;32127.267578125;;;
03/01/2021;;;;;;;32782.0234375;;;
04/01/2021;75.43490600585938;109.90254211425781;5.14900016784668;5.631499767303467;18.690000534057617;79.43040466308594;31971.9140625;49.53082275390625;10.270000457763672;14376.7001953125
05/01/2021;75.83010864257812;110.74923706054688;5.14900016784668;5.622499942779541;18.729999542236328;79.54640197753906;33992.4296875;51.85866165161133;10.65999984741211;14536.5302734375
06/01/2021;76.41304016113281;111.41870880126953;5.14900016784668;5.578999996185303;18.450000762939453;79.68173217773438;36824.36328125;53.45489501953125;10.600000381469727;14788.83984375
07/01/2021;77.00585174560547;112.69860076904297;5.14900016784668;5.565999984741211;18.389999389648438;79.52706146240234;39371.04296875;54.35752868652344;10.75;14928.75
08/01/2021;77.53938293457031;113.52558898925781;5.14900016784668;5.549499988555908;17.770000457763672;80.30039978027344;40797.609375;54.18650436401367;10.90999984741211;14966.830078125
09/01/2021;;;;;;;40254.546875;;;
10/01/2021;;;;;;;38356.44140625;;;
11/01/2021;77.70734405517578;112.48200225830078;5.14900016784668;5.544000148773193;17.739999771118164;79.23706817626953;35566.65625;55.04163360595703;10.960000038146973;14937.9599609375
12/01/2021;77.11453247070312;112.79705047607422;5.14900016784668;5.526000022888184;17.84000015258789;79.42074584960938;33922.9609375;57.065433502197266;11.140000343322754;15010.2900390625
13/01/2021;77.24297332763672;112.9742660522461;5.14900016784668;5.554999828338623;17.760000228881836;80.38739776611328;37316.359375;56.55236053466797;11.170000076293945;14983.6103515625
14/01/2021;77.3318862915039;112.88566589355469;5.14900016784668;5.5625;17.75;80.8610610961914;39187.328125;58.338623046875;11.25;15044.3798828125
15/01/2021;77.38129425048828;111.79283142089844;5.14900016784668;5.561500072479248;17.549999237060547;81.78905487060547;36825.3671875;56.096290588378906;11.0;14894.169921875
16/01/2021;;;;;;;36178.140625;;;
17/01/2021;;;;;;;35791.27734375;;;
18/01/2021;;;5.14900016784668;5.560999870300293;;;36630.07421875;;10.899999618530273;
19/01/2021;78.12230682373047;112.69860076904297;5.14900016784668;5.5625;17.68000030517578;81.55705261230469;36069.8046875;57.169944763183594;11.079999923706055;14987.33984375
20/01/2021;78.44835662841797;114.02770233154297;5.14900016784668;5.561500072479248;17.979999542236328;83.1133804321289;35547.75;57.26496124267578;11.039999961853027;15097.2802734375
21/01/2021;78.19146728515625;114.00801849365234;5.14900016784668;5.5625;17.969999313354492;82.71704864501953;30825.69921875;55.29816818237305;11.100000381469727;15019.0498046875
22/01/2021;78.05313873291016;113.56497192382812;5.14900016784668;5.565999984741211;17.829999923706055;82.9103775024414;33005.76171875;55.11764144897461;10.930000305175781;14951.83984375
23/01/2021;;;;;;;32067.642578125;;;
24/01/2021;;;;;;;32289.37890625;;;
25/01/2021;78.66571807861328;113.83080291748047;5.1479997634887695;5.585999965667725;17.84000015258789;83.53871154785156;32366.392578125;54.60456848144531;11.0;14935.2900390625
26/01/2021;78.40882873535156;113.67327880859375;5.1479997634887695;5.585999965667725;17.799999237060547;84.12837982177734;32569.849609375;53.445396423339844;10.949999809265137;14867.3701171875
27/01/2021;76.04747772216797;110.9461441040039;5.1479997634887695;5.599999904632568;17.690000534057617;82.63970947265625;30432.546875;52.84680938720703;10.960000038146973;14487.73046875
28/01/2021;76.8280029296875;111.71407318115234;5.1479997634887695;5.579999923706055;17.709999084472656;83.0843734741211;33466.09765625;53.37888717651367;10.949999809265137;14669.51953125
29/01/2021;75.9091567993164;109.76470947265625;5.1479997634887695;5.572999954223633;17.700000762939453;82.12738800048828;34316.38671875;51.71614074707031;10.880000114440918;14397.2001953125
30/01/2021;;;;;;;34269.5234375;;;
31/01/2021;;;;;;;33114.359375;;;
01/02/2021;76.3438720703125;111.41870880126953;5.1479997634887695;5.578499794006348;17.850000381469727;84.00270080566406;33537.17578125;52.257720947265625;11.109999656677246;14596.1796875
02/02/2021;76.50196838378906;112.82658386230469;5.1479997634887695;5.564000129699707;17.649999618530273;84.50535583496094;35510.2890625;52.82780838012695;11.289999961853027;14768.580078125
03/02/2021;76.09687042236328;112.9742660522461;5.1479997634887695;5.556000232696533;17.6200008392334;84.29269409179688;37472.08984375;55.04163360595703;11.479999542236328;14839.0595703125
04/02/2021;76.27471923828125;113.95878601074219;5.1479997634887695;5.547999858856201;17.239999771118164;84.87269592285156;36926.06640625;55.592708587646484;11.529999732971191;14975.4296875
05/02/2021;76.44268798828125;114.40181732177734;5.1479997634887695;5.543000221252441;17.40999984741211;85.17236328125;38144.30859375;56.172298431396484;11.640000343322754;15069.599609375
06/02/2021;;;;;;;39266.01171875;;;
07/02/2021;;;;;;;38903.44140625;;;
