date;Johnson and johnson;AstraZeneca;Pfizer;Healthcare Global;MSCI World;Tbill 1y;Tbill 7-10y;Gold ETF;Real Estate ETF;BTC-USD;Energy Sector;Oil Sector;NYSE
28/07/2020;140.39068603515625;53.49338912963867;34.621856689453125;70.59528350830078;94.07945251464844;5.144999980926514;5.763999938964844;18.81999969482422;76.00425720214844;10912.8232421875;45.7023811340332;9.609999656677246;12491.2197265625
29/07/2020;140.11338806152344;53.79732894897461;34.83480453491211;71.3614501953125;95.17420959472656;5.144999980926514;5.768499851226807;18.950000762939453;77.47695922851562;11100.4677734375;46.71365737915039;9.680000305175781;12669.6201171875
30/07/2020;140.40025329589844;54.98459243774414;34.727699279785156;70.90960693359375;94.60728454589844;5.145999908447266;5.7835001945495605;18.81999969482422;76.97661590576172;11111.2138671875;45.02509689331055;9.539999961853027;12533.2802734375
31/07/2020;139.3675994873047;52.98048782348633;34.49462127685547;70.03539276123047;94.4704360961914;5.145999908447266;5.788000106811523;18.989999771118164;76.83499908447266;11323.466796875;44.70966339111328;9.579999923706055;12465.0498046875
01/08/2020;;;;;;;;;;11759.5927734375;;;
02/08/2020;;;;;;;;;;11053.6142578125;;;
03/08/2020;140.8878631591797;53.96829605102539;34.37808609008789;71.02747344970703;95.48698425292969;5.145999908447266;5.7795000076293945;19.0;75.81546020507812;11246.3486328125;44.96015930175781;;12536.8095703125
04/08/2020;140.7635498046875;53.26543426513672;34.413944244384766;70.61492156982422;95.93661499023438;5.145999908447266;5.794000148773193;19.420000076293945;76.94829559326172;11205.892578125;46.11988067626953;9.760000228881836;12612.1103515625
05/08/2020;141.8917999267578;53.1419563293457;34.46773147583008;70.90960693359375;96.52307891845703;5.145999908447266;5.784999847412109;19.600000381469727;76.56123352050781;11747.0224609375;46.741493225097656;9.899999618530273;12731.5498046875
06/08/2020;141.0791015625;53.388912200927734;34.30637741088867;70.52651977539062;96.92384338378906;5.145999908447266;5.796999931335449;19.850000381469727;76.6839599609375;11779.7734375;46.30543899536133;9.949999809265137;12729.169921875
07/08/2020;142.08303833007812;52.629058837890625;34.46773147583008;70.64439392089844;96.6208267211914;5.145999908447266;5.781000137329102;19.530000686645508;77.779052734375;11601.47265625;46.453880310058594;9.8100004196167;12765.83984375
08/08/2020;;;;;;;;;;11754.0458984375;;;
09/08/2020;;;;;;;;;;11675.7392578125;;;
10/08/2020;141.53805541992188;52.60057067871094;34.413944244384766;70.47740173339844;96.90428161621094;5.145999908447266;5.7769999504089355;19.479999542236328;77.9017562866211;11878.111328125;47.92905044555664;9.869999885559082;12844.01953125
11/08/2020;140.52452087402344;52.410606384277344;33.87609100341797;70.14344787597656;96.5035400390625;5.145999908447266;5.741000175476074;18.440000534057617;76.77837371826172;11410.525390625;47.73421859741211;9.779999732971191;12849.4296875
12/08/2020;143.0965576171875;53.89231491088867;34.36016082763672;71.4007339477539;98.07722473144531;5.145999908447266;5.728000164031982;18.360000610351562;77.55247497558594;11584.9345703125;48.2723274230957;9.960000038146973;12974.830078125
13/08/2020;141.50933837890625;53.423179626464844;34.216732025146484;71.31233215332031;97.97947692871094;5.145999908447266;5.732999801635742;18.770000457763672;76.59900665283203;11784.1376953125;47.288883209228516;9.930000305175781;12919.150390625
14/08/2020;141.7388458251953;52.83916473388672;34.11812210083008;71.05693817138672;97.71556854248047;5.145999908447266;5.730999946594238;18.700000762939453;76.60844421386719;11768.87109375;47.82699203491211;9.90999984741211;12902.5
15/08/2020;;;;;;;;;;11865.6982421875;;;
16/08/2020;;;;;;;;;;11892.8037109375;;;
17/08/2020;142.4559326171875;54.05506896972656;34.37808609008789;71.67576599121094;98.3704605102539;5.145999908447266;5.743000030517578;19.09000015258789;77.23151397705078;12254.40234375;47.53938293457031;10.029999732971191;12936.1103515625
18/08/2020;143.5076904296875;53.93061065673828;34.38705825805664;71.67576599121094;98.49752807617188;5.145999908447266;5.742000102996826;19.270000457763672;76.86332702636719;11991.2333984375;46.86210250854492;10.020000457763672;12910.330078125
19/08/2020;143.7945556640625;53.83486557006836;34.29740524291992;71.4301986694336;98.04789733886719;5.145999908447266;5.748000144958496;18.670000076293945;75.51335144042969;11758.283203125;46.34254837036133;10.020000457763672;12859.8798828125
20/08/2020;144.7793731689453;54.08378982543945;34.70976638793945;71.37126922607422;98.25315856933594;5.145999908447266;5.752999782562256;18.770000457763672;76.23082733154297;11878.3720703125;45.321990966796875;9.989999771118164;12812.8603515625
21/08/2020;146.06057739257812;53.33701705932617;34.85319519042969;71.2533950805664;98.32158660888672;5.145999908447266;5.758999824523926;18.639999389648438;76.35354614257812;11592.4892578125;44.90449142456055;9.899999618530273;12809.0703125
22/08/2020;;;;;;;;;;11681.8251953125;;;
23/08/2020;;;;;;;;;;11664.84765625;;;
24/08/2020;146.44561767578125;54.342288970947266;34.81734085083008;71.1060562133789;99.29902648925781;5.145999908447266;5.752999782562256;18.530000686645508;76.8444595336914;11774.595703125;46.19411087036133;10.010000228881836;12972.8798828125
25/08/2020;146.35897827148438;54.581642150878906;34.43187713623047;71.39091491699219;99.61182403564453;5.145999908447266;5.72599983215332;18.549999237060547;77.04269409179688;11366.134765625;45.61887741088867;10.119999885559082;13001.990234375
26/08/2020;146.5899658203125;54.57207107543945;34.109161376953125;71.41055297851562;100.52084350585938;5.145999908447266;5.724999904632568;18.780000686645508;76.33467102050781;11488.36328125;44.570491790771484;10.069999694824219;13042.5400390625
27/08/2020;147.24449157714844;53.7199821472168;33.938838958740234;71.63648223876953;100.3937759399414;5.145999908447266;5.715000152587891;18.559999465942383;77.45806884765625;11323.3974609375;44.737491607666016;10.0;13068.8095703125
28/08/2020;147.8797607421875;53.31786346435547;33.98366165161133;71.59718322753906;100.9900131225586;5.145999908447266;5.728499889373779;18.889999389648438;77.96784973144531;11542.5;45.488990783691406;10.069999694824219;13170.9599609375
29/08/2020;;;;;;;;;;11506.865234375;;;
30/08/2020;;;;;;;;;;11711.505859375;;;
31/08/2020;147.65838623046875;53.614662170410156;33.87609100341797;71.71505737304688;100.63814544677734;5.145999908447266;;18.940000534057617;77.17487335205078;11680.8203125;44.43132400512695;9.989999771118164;13045.599609375
01/09/2020;145.83921813964844;53.02107620239258;33.060340881347656;71.2533950805664;101.49829864501953;5.145999908447266;5.736999988555908;18.950000762939453;77.23151397705078;11970.478515625;44.13443374633789;10.0600004196167;13113.740234375
